id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
600222,Taller de Desarrollo de Aplicaciones con Machine Learning,,Visión,Procesamiento,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Biblioteca usada para visión por computadora y procesamiento de imágenes.”?,OpenCV,Predicción,Edge Computing,Teachable Machine,Naive Bayes,A,OpenCV,OpenCV procesa imágenes y video.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Visión, Procesamiento, OpenCV",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600223,Taller de Desarrollo de Aplicaciones con Machine Learning,,Visión,Campo,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Área que permite a una computadora interpretar imágenes o video.”?,Visión por computadora,CPU,CSV,Función de activación,GPU,A,Visión por computadora,La visión por computadora analiza información visual.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Visión, Campo, Visión por computadora",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600224,Taller de Desarrollo de Aplicaciones con Machine Learning,,Edge,Optimización,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Versión optimizada de TensorFlow para móviles y dispositivos limitados.”?,Limpieza de datos,Regresión lineal,TPU,TensorFlow Lite,TensorFlow.js,D,TensorFlow Lite,TFLite reduce peso y mejora eficiencia de modelos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Edge, Optimización, TensorFlow Lite",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600225,Taller de Desarrollo de Aplicaciones con Machine Learning,,TinyML,Definición,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Aplicación de machine learning en microcontroladores de bajo consumo.”?,TinyML,Visión por computadora,Vector,MSE,Aprendizaje supervisado,A,TinyML,TinyML lleva modelos pequeños a microcontroladores.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, TinyML, Definición, TinyML",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600226,Taller de Desarrollo de Aplicaciones con Machine Learning,,Hardware,TinyML,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Placa usada para proyectos TinyML con sensores integrados.”?,Capas,HDF5,Arduino Nano 33 BLE Sense,Aprendizaje supervisado,GPU,C,Arduino Nano 33 BLE Sense,Esta placa permite ejecutar modelos TinyML.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Hardware, TinyML, Arduino Nano 33 BLE Sense",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600227,Taller de Desarrollo de Aplicaciones con Machine Learning,,Computación,Cercana,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Procesamiento realizado cerca de donde se generan los datos.”?,Subajuste,Edge Computing,Árbol de decisión,Predicción,Google Colab,B,Edge Computing,Edge Computing reduce latencia y dependencia de la nube.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Computación, Cercana, Edge Computing",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600228,Taller de Desarrollo de Aplicaciones con Machine Learning,,Computación,Intermedia,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Capa de procesamiento entre dispositivos edge y la nube.”?,OpenCV,Raspberry Pi con IA,TensorFlow.js,Fog Computing,HDF5,D,Fog Computing,Fog Computing distribuye procesamiento cerca de la red.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Computación, Intermedia, Fog Computing",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600229,Taller de Desarrollo de Aplicaciones con Machine Learning,,Hardware,IA,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Mini computadora usada para ejecutar modelos o visión artificial de bajo costo.”?,DataFrame,Raspberry Pi con IA,Visión por computadora,Machine Learning,HDF5,B,Raspberry Pi con IA,Raspberry Pi puede ejecutar proyectos de IA ligera.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Hardware, IA, Raspberry Pi con IA",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600230,Taller de Desarrollo de Aplicaciones con Machine Learning,,Datos,Archivos,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de subir o acceder a archivos dentro de Google Colab.”?,Modelo funcional,Carga de archivos en Colab,Inferencia,Capas,TensorFlow,B,Carga de archivos en Colab,Colab permite cargar datos para analizarlos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Datos, Archivos, Carga de archivos en Colab",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600231,Taller de Desarrollo de Aplicaciones con Machine Learning,,Datos,CSV,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Formato tabular común separado por comas.”?,CSV,TensorFlow.js,Visión por computadora,CPU,OpenCV,A,CSV,CSV almacena datos en filas y columnas simples.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Datos, CSV, CSV",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600232,Taller de Desarrollo de Aplicaciones con Machine Learning,,Preprocesamiento,Limpieza,Intermedio,Definición directa,"¿Qué concepto corresponde a esta definición: “Proceso de corregir, completar o transformar datos antes de entrenar.”?",Clasificación,Inferencia,Limpieza de datos,SVM,Celda de texto,C,Limpieza de datos,La limpieza mejora la calidad del entrenamiento.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Preprocesamiento, Limpieza, Limpieza de datos",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600233,Taller de Desarrollo de Aplicaciones con Machine Learning,,Preprocesamiento,Normalización,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de escalar datos para que estén en rangos comparables.”?,Clasificación,Normalización,Datos de entrenamiento,Fog Computing,Random Forest,B,Normalización,Normalizar ayuda a entrenar modelos de forma estable.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Preprocesamiento, Normalización, Normalización",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600234,Taller de Desarrollo de Aplicaciones con Machine Learning,,Evaluación,Prueba,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Conjunto usado para medir el rendimiento del modelo con datos no vistos.”?,Predicción,Árbol de decisión,Datos de prueba,SVM,Modelo secuencial,C,Datos de prueba,Los datos de prueba evalúan generalización.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Evaluación, Prueba, Datos de prueba",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600235,Taller de Desarrollo de Aplicaciones con Machine Learning,,Evaluación,Entrenamiento,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Conjunto usado para ajustar los pesos del modelo.”?,KNN,Datos de entrenamiento,Flujo de entrenamiento,TensorFlow Lite,Datos de prueba,B,Datos de entrenamiento,Los datos de entrenamiento enseñan al modelo.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Evaluación, Entrenamiento, Datos de entrenamiento",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600236,Taller de Desarrollo de Aplicaciones con Machine Learning,,Clasificación,Categorías,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Tarea de asignar una entrada a una clase.”?,Clasificación,Flujo de entrenamiento,KNN,SVM,K-means,A,Clasificación,La clasificación predice categorías.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Clasificación, Categorías, Clasificación",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600237,Taller de Desarrollo de Aplicaciones con Machine Learning,,Regresión,Valores,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Tarea de predecir un valor numérico continuo.”?,TinyML,Inferencia,Función de activación,Regresión,Machine Learning,D,Regresión,La regresión predice cantidades.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Regresión, Valores, Regresión",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600238,Taller de Desarrollo de Aplicaciones con Machine Learning,,Clustering,Grupos,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Técnica no supervisada que agrupa datos similares.”?,TensorFlow.js,K-means,Épocas,Naive Bayes,Subajuste,B,K-means,K-means crea grupos según similitud.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Clustering, Grupos, K-means",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600239,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Vecinos,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Algoritmo que clasifica según los vecinos más cercanos.”?,Fog Computing,GPU,Modelo funcional,KNN,Árbol de decisión,D,KNN,KNN decide por cercanía a ejemplos conocidos.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Vecinos, KNN",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600240,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Margen,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Algoritmo que separa clases usando un hiperplano.”?,Datos de entrenamiento,Keras,Random Forest,SVM,Carga de archivos en Colab,D,SVM,SVM busca el mejor margen entre clases.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Margen, SVM",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600241,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Bosque,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Modelo formado por varios árboles de decisión.”?,Matriz,MSE,R²,Random Forest,Edge Computing,D,Random Forest,Random Forest combina árboles para mejorar predicción.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Bosque, Random Forest",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600242,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Probabilidad,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Clasificador basado en probabilidades y el teorema de Bayes.”?,Regresión logística,CSV,Sobreajuste,Naive Bayes,Regresión lineal,D,Naive Bayes,Naive Bayes clasifica usando probabilidades.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Probabilidad, Naive Bayes",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600243,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Árbol,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Modelo que toma decisiones mediante ramas y condiciones.”?,Árbol de decisión,Clasificación,Random Forest,Normalización,Naive Bayes,A,Árbol de decisión,El árbol de decisión divide datos mediante reglas.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Árbol, Árbol de decisión",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600244,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Logística,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Modelo usado para clasificación binaria o categórica.”?,Regresión,Random Forest,Regresión logística,Pandas,Inferencia,C,Regresión logística,La regresión logística predice clases.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Logística, Regresión logística",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600245,Taller de Desarrollo de Aplicaciones con Machine Learning,,Entrenamiento,Épocas,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Número de veces que el modelo recorre el conjunto de entrenamiento.”?,Modelo funcional,HDF5,SVM,Épocas,Función de activación,D,Épocas,Las épocas indican repeticiones completas de entrenamiento.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Entrenamiento, Épocas, Épocas",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600246,Taller de Desarrollo de Aplicaciones con Machine Learning,,Entrenamiento,Batch,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Cantidad de muestras procesadas antes de actualizar pesos.”?,Random Forest,Batch size,Regresión,Visión por computadora,HDF5,B,Batch size,Batch size controla el tamaño del lote de entrenamiento.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Entrenamiento, Batch, Batch size",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600247,Taller de Desarrollo de Aplicaciones con Machine Learning,,Modelos,Overfitting,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Problema donde el modelo memoriza demasiado los datos de entrenamiento.”?,SVM,Regresión,Teachable Machine,Sobreajuste,Edge Computing,D,Sobreajuste,El sobreajuste reduce generalización.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Modelos, Overfitting, Sobreajuste",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600248,Taller de Desarrollo de Aplicaciones con Machine Learning,,Modelos,Underfitting,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Problema donde el modelo aprende muy poco del patrón.”?,Aprendizaje no supervisado,Subajuste,Teachable Machine,Vector,Google Colab,B,Subajuste,El subajuste indica modelo insuficiente.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Modelos, Underfitting, Subajuste",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
